PC1,PC2,PC3,PC4
1.5186959329614877,-0.2779115783499901,0.3473503505154826,0.7053582733382013
-0.7852738223141604,-0.23602014610832578,0.4035331460865915,1.1963353264758576
0.9865852651614974,-1.5921959007431261,-1.1943998446915283,0.9248278014845754
1.2195279058711983,-1.082553379035106,-1.0033984723520906,0.8787446036249235
-1.4620961163602424,0.033606115480679294,1.130636639958818,-0.884247813684067
1.0376324589233092,1.0255567803962964,0.13727105880559898,0.5958830110767955
-0.5417094165271655,4.746098499817016,-1.1832904321719502,1.4610431384821483
1.2435064056979146,-0.04902786441415956,1.2386136069329774,1.0325362405019731
0.24107461251342874,-0.18628521008373025,1.1294180193332515,-0.11241341895666086
-1.7345443532010194,-0.978477418739936,0.4187975119374901,-0.6516835994386337
1.280703668068074,0.2829811701277153,0.6295018274933954,-1.328227101827468
0.9747557923012219,0.23025672421204968,0.49880759912437533,1.2702164203791573
-0.8599961805562785,0.987638648177066,-0.9685604083434427,-0.7913674054253456
0.5768654516728009,-0.4604386616331496,1.1371716090255148,-1.112827272788929
1.262231674570804,1.2196324657528543,-0.17514099697691946,0.23541449651894322
-1.0634570366885858,1.0196774283396035,0.17683701314923578,-0.3488557908927549
0.671595952182036,-0.5691243595174095,-1.6449070142655986,-1.0298985641057807
-0.322327890419471,-0.19394475474548706,0.3748353518622973,-1.117498544822986
-0.389634708543476,-0.7908612664521841,0.21865935177995335,0.09718160362608744
-0.3635308313539217,0.284765906308811,0.3181754770036457,-1.6874399661349446
-0.8524724688668682,-1.6033793431580259,-0.597444518790168,1.4116507388615507
-0.26698219087857844,0.10723254378311925,-0.8250504358816573,-0.38162899077816903
0.4492358433586875,-0.8810700075960434,0.21394963230713185,-0.5708500708135724
-1.2990454024959026,-0.19126643568769922,0.10826529486002744,0.6896789233882787
-0.41985019764852677,-0.11990132091357272,0.5085844238323155,-1.0082449518039605
-1.6759630379774395,0.05944622312230789,0.39072833801332973,0.09042631940216148
1.574004619652225,-0.21767977785847434,-1.3179181767541452,-1.2289020485169344
0.35277529311102473,0.04046830008094897,0.5330366307716403,0.34118882344895135
